"day","temp","gen","size","n","diff","surv","growth","eggs","offspring","size.offspring"
51,-0.642431366780962,"A2",1.06722031926056,0.153310268238315,4.07863425925926,1,0.00817267036328663,3,NA,NA
51,-0.642431366780962,"A2",1.71569295362882,0.153310268238315,4.07863425925926,1,0.0245180110898597,3,3,-1.27725766653237
51,-0.642431366780962,"L",-1.32714017686839,-0.857199683487599,4.1327662037037,0,NA,NA,NA,NA
51,-0.642431366780962,"L",1.61592793295678,-0.857199683487599,4.1327662037037,1,-0.008065622803308,6,NA,NA
51,-0.642431366780962,"L",-0.778432563172175,-0.857199683487599,4.1327662037037,1,0.0806562280330802,NA,NA,NA
51,-0.642431366780962,"A3",0.668160236572399,-0.232279055446573,4.13506944444444,1,-0.0725501721387186,2,NA,NA
51,-0.642431366780962,"A3",0.61827772623638,-0.232279055446573,4.13506944444444,1,-0.00806113023763537,3,NA,NA
51,-0.642431366780962,"A3",0.119452622876181,-0.232279055446573,4.13506944444444,1,0.153161474515073,NA,NA,NA
51,-0.642431366780962,"A4",0.867690277916479,-0.258871422597255,4.12971064814815,1,0.00807159052372859,NA,NA,NA
51,-0.642431366780962,"A4",1.1669853399326,-0.258871422597255,4.12971064814815,1,0.016143181047457,2,2,-1.77608276989257
51,-0.642431366780962,"A4",2.01498801564493,-0.258871422597255,4.12971064814815,1,0,2,2,NA
55,-0.642431366780962,"A1",-1.32714017686839,-0.990161519241009,2.90993055555556,1,0.091640216690929,NA,NA,NA
55,-0.642431366780962,"A1",1.4163978916127,-0.990161519241009,2.90993055555556,1,0.0343650812590984,6,NA,NA
55,-0.642431366780962,"A1",-1.57655272854849,-0.990161519241009,2.90993055555556,NA,NA,NA,NA,NA
55,-0.642431366780962,"A2",0.668160236572399,0.326160654717747,2.9518287037037,NA,NA,3,NA,NA
55,-0.642431366780962,"A2",1.06722031926056,0.326160654717747,2.9518287037037,1,0,2,NA,NA
55,-0.642431366780962,"A2",-0.129959928803918,0.326160654717747,2.9518287037037,1,-0.0112924348528455,NA,NA,NA
55,-0.642431366780962,"L",-0.179842439139938,-0.644460746282143,2.91594907407407,1,-0.0228627678238297,NA,NA,NA
55,-0.642431366780962,"L",1.21686785026862,-0.644460746282143,2.91594907407407,1,-0.0228627678238296,NA,NA,NA
55,-0.642431366780962,"L",-1.42690519754043,-0.644460746282143,2.91594907407407,1,0.068588303471489,NA,NA,NA
55,-0.642431366780962,"A3",0.169335133212202,-0.657756929857484,2.95400462962963,1,0.0451364672878155,NA,NA,NA
55,-0.642431366780962,"A3",0.4187476848923,-0.657756929857484,2.95400462962963,1,-0.0112841168219538,3,NA,NA
55,-0.642431366780962,"A3",0.967455298588518,-0.657756929857484,2.95400462962963,1,0.0338523504658617,3,3,-1.62643523888451
55,-0.642431366780962,"A4",0.767925257244439,-0.524795094104075,3.02396990740741,0,NA,NA,NA,NA
55,-0.642431366780962,"A4",0.668160236572399,-0.524795094104075,3.02396990740741,1,0,NA,NA,NA
55,-0.642431366780962,"A4",-0.778432563172175,-0.524795094104075,3.02396990740741,1,0.011023037382641,NA,NA,NA
58,-0.642431366780962,"A1",-0.329489970147997,-0.843903499912258,4.17252314814815,1,0.0479326280283824,NA,NA,NA
58,-0.642431366780962,"A1",-0.329489970147997,-0.843903499912258,4.17252314814815,1,0.087876484718701,NA,NA,NA
58,-0.642431366780962,"A1",1.71569295362882,-0.843903499912258,4.17252314814815,1,-0.0159775426761275,3,4,-1.67631774922053
